i,f,tau_if
50,34,8094.703518980835
50,35,2951.367345609899
50,36,3957.2354366328045
50,37,4986.463677196046
50,38,48667.58992103005
51,28,24721862442.442947
51,29,602943344.5965464
51,30,129578915.37696387
51,31,1009376.8967076581
51,32,114424.06550774102
51,33,19286.08376199451
51,34,12939.617940470942
51,35,4956.003449655451
51,36,6748.384908403327
51,37,8401.966895949989
51,38,85617.90646811614
52,30,36931.50251016961
52,31,8185985.8325649025
52,32,7447373.601898036
52,33,26513.463086574444
52,34,24602.32599602481
52,35,9081.43591812091
52,36,11679.376283758564
52,37,14348.146881869741
52,38,150221.8523115093
53,30,110270009.83504961
53,31,15221155.639947014
53,32,924182.489186361
53,33,39305634.10721791
53,34,45901.98725121076
53,35,13875.31732714667
53,36,20296.90759899611
53,37,19401.445152178076
53,38,261945.33720322736
54,31,6744440.331678323
54,32,8310818.401773216
54,33,8784418.574307382
54,34,49265.5218200988
54,35,27578.623783547817
54,36,24908.0625264704
54,37,38393.889600681396
54,38,453628.14039945265
55,32,13126737.02095379
55,33,1138837.271009479
55,34,44014491.03630709
55,35,54606.16513111307
55,36,41445.17352133538
55,37,53577.75776224565
55,38,777035.6027810446
56,32,1093063761.7350752
56,33,8977034.610946236
56,34,9807941.115847502
56,35,72088.66033118172
56,36,68034.21549332206
56,37,82539.8040950907
56,38,1321560.738354679
57,33,15420161.872517677
57,34,1244523.906056548
57,35,37155418.29006258
57,36,152564.40389812025
57,37,133555.57570336992
57,38,2215767.424192809
58,33,50980127.067160845
58,34,25616381.668304794
58,35,20265656.034565184
58,36,228735.48262099072
58,37,224374.76707931314
58,38,3709681.2996106623
59,34,83802557.43357591
59,35,10976312.133763727
59,36,637026.5611079083
59,37,534800.4449923527
59,38,6301329.682876751
60,35,39485776.12298986
60,36,125825033.77120073
60,37,888916.3464682793
60,38,9658575.09264909
61,35,857444315.758839
61,36,293281090.93122584
61,37,3805527.989382679
61,38,16446049.053169537
62,36,70335538.99012274
62,37,41040388.36152771
62,38,43560851.13965104
63,36,153451529.6536861
63,37,50687256.17880028
63,38,37032851.43087128
64,37,204471535.18457267
64,38,17560946.93279173
65,37,14260867.645348892
65,38,9672007.413478324
66,38,6187.48096649214
